Date,momentum_3m_quarterly_n5,momentum_6m_quarterly_n5,momentum_12m_quarterly_n5,momentum_12m_skip_1m_quarterly_n5,risk_adjusted_momentum_quarterly_n5,low_vol_momentum_quarterly_n5,breakout_52w_quarterly_n5,drawdown_filtered_momentum_quarterly_n5,low_volatility_quarterly_n5,mean_reversion_rsi_quarterly_n5,high_liquidity_quarterly_n5,min_drawdown_quarterly_n5,spy_buy_and_hold
2022-03-28,2.0111631653537647,1.043594908023027,1.0054596943001537,0.9841216320272025,1.051065975676046,1.1151080450353452,0.9377642850256912,1.1162434575506786,1.2093472445513653,1.6386197134631038,2.184979341938215,1.3492089473193085,1.4531252447587655
2022-03-29,2.0047517361392875,1.0354388956786664,1.0088234371285227,0.971375883507305,1.0486540162186486,1.1020816736516783,0.9323130532599441,1.1162434575506786,1.2264370638873028,1.6831204018252253,2.214078970386701,1.3286949517672455,1.4711014618333018
2022-03-30,2.0267779721012014,1.0427875605346235,1.0069316478829173,0.9734065807576711,1.052228583250509,1.108870981818182,0.9390698239661209,1.1162434575506786,1.2278279948260236,1.6702803681033016,2.172000640918928,1.3454995517199433,1.4620180777275544
2022-03-31,2.013672150873174,1.037533307528642,0.9987300663094311,0.9599311329122121,1.0432890931229455,1.1040672064122983,0.9344150681830399,1.1162434575506786,1.2228126750018047,1.6516674955981137,2.1096755447885567,1.3411324675982392,1.439515420935607
2022-04-01,2.0427128220310107,1.0459926298858195,1.008470772181013,0.9693235969777639,1.0511566830735068,1.108320810538275,0.9416098958350174,1.1162434575506786,1.2343178385760236,1.6549680802004696,2.1002816750070625,1.3513419206087982,1.4435953176154621
2022-04-04,2.060100106882085,1.0559883349181682,1.0202277546028882,0.973537995552593,1.0512533131699422,1.1198778429326839,0.9499397416449539,1.1162434575506786,1.2318222598101545,1.6572731341021418,2.167119420673566,1.3500140405123626,1.4559618699857988
2022-04-05,2.010445451044072,1.0303192179442913,0.9964382633309156,0.9500343872304494,1.0360594681839803,1.0965363558111019,0.9279540036536209,1.1162434575506786,1.2341776110674785,1.6448970780032037,2.088929684498029,1.3423970656817352,1.4375711603894414
2022-04-06,2.012086703943242,1.025610384631303,0.9822255153755933,0.9458278850789602,1.0478107560257772,1.0903436128911799,0.9251631558753005,1.1162434575506786,1.2620158015276837,1.6534787354128715,2.0125332245370915,1.349658582443515,1.4231965556104313
2022-04-07,2.0568667523136033,1.0476554899932415,1.001660312281111,0.9685946342702444,1.0701373883347371,1.113792849570257,0.9456842561102858,1.1162434575506786,1.2696664866473124,1.6519761261599417,2.0126301483652163,1.374655743736545,1.4303678327420688
2022-04-08,2.1580251309146776,1.0943739710570841,1.0244484836678296,0.997582833504253,1.0988910954575397,1.1571263628301445,0.9903184796668044,1.1162434575506786,1.2743869105364727,1.6525359860079643,1.9586220383188295,1.3956453025286593,1.4265431035122458
2022-04-11,2.088338559411992,1.0497697283507854,0.9958227260689527,0.9656010307546192,1.058623897657857,1.1151867929754082,0.9510400544501296,1.1162434575506786,1.2590136141802715,1.6332091114657281,1.8866369270822574,1.3837884141390717,1.402160287205603
2022-04-12,2.136695064615239,1.078988622546342,1.021842901239851,0.9932692379231982,1.0761712712387896,1.1457904062566582,0.9768356564856522,1.1162434575506786,1.2561345377947735,1.6207932757037042,1.880785784961896,1.4063185300295749,1.3969648058542625
2022-04-13,2.166638953851689,1.0926034281493695,1.0500551845650463,1.0080356140370899,1.0859623486618855,1.1569302896795097,0.9870032025671951,1.1162434575506786,1.248603721144383,1.6428060309069512,1.9350720871469544,1.4175015742724335,1.4129650210358604
2022-04-14,2.170992714761723,1.0840630938293012,1.0416881084542065,1.005830345940166,1.0835174927811482,1.1528807955083673,0.9808749883032791,1.1162434575506786,1.2499914927508282,1.637157427658355,1.866007902576642,1.4201047009890473,1.395371349023731
2022-04-18,2.2182035038699994,1.1024142462493451,1.0549147686104565,1.02264769518333,1.0950068299393512,1.1669767980871026,0.9958141702033037,1.1162434575506786,1.2419593043353008,1.6255638460772392,1.8879775627634094,1.4290921575014983,1.3959452696736616
2022-04-19,2.206851670145024,1.0892782187224896,1.0570900013069897,1.0142156254048877,1.0864977986435749,1.1531774610814873,0.9842582429266923,1.1162434575506786,1.2517904818560528,1.6588870180743096,1.9344677536508605,1.404573247474948,1.4184793586434201
2022-04-20,2.1906006104221234,1.1021079661132367,1.0670249057869703,1.0245467811818652,1.1039438580612995,1.1603435869512384,0.9919490254736893,1.1162434575506786,1.2606410159136698,1.669849486984527,1.8799741837045714,1.4029354245608243,1.417427462778122
2022-04-21,2.079156483148564,1.0508310694457563,1.0371899364571364,1.0037691513295701,1.0762351418595173,1.106449529486639,0.9469872655249588,1.1162434575506786,1.2607657435442852,1.676317448868072,1.841929666950421,1.3411968862002286,1.3962316631888634
2022-04-22,2.0016238377323043,1.0080030184508832,0.9794480480294021,0.9535064487691454,1.0404640965561727,1.0700503267583676,0.9128984395361893,1.1162434575506786,1.2357105723406718,1.6354269737856746,1.802610746814923,1.318149056190768,1.3579206820844458
2022-04-25,1.9158589382877242,0.9757026457549604,0.9662402942757401,0.9231965290303759,1.0176241036515095,1.0316673521337338,0.8829078393317216,1.1162434575506786,1.2448935526873515,1.6239595844881893,1.8213504677316712,1.2877064456408414,1.3657930513657475
2022-04-26,1.9103071324100387,0.9743303938628705,0.9523645893196854,0.9202553684468797,1.014961357603536,1.0302551626500913,0.8819616784430497,1.1162434575506786,1.2330817011858866,1.5882514811175228,1.7005332954904604,1.2909554933016691,1.326238386583225
2022-04-27,1.9553862953891645,0.995809915805009,0.9657462360482011,0.9352389538045457,1.0242984742264607,1.0545170332250424,0.9013919350958819,1.1162434575506786,1.23607942228574,1.6049784361498713,1.692092354633527,1.296137009949008,1.329967582603767
2022-04-28,2.0022306881656537,1.0217698778869182,0.9901879306893144,0.963483462166362,1.0527176652054646,1.0905730531987972,0.9284060075140949,1.1162434575506786,1.2520999896075173,1.6172844990389705,1.761646277668195,1.3154892751162441,1.3635618820227766
2022-04-29,1.9413783058872114,0.9977565062285931,0.9581014980416093,0.9400039749379685,1.026208345518575,1.071458778983099,0.9095953748084064,1.1162434575506786,1.2070140955950661,1.578527014984405,1.658040281727033,1.291439201492587,1.3131705359505828
2022-05-02,1.9664414559116252,1.0102927206756145,0.9537824489693436,0.9355409977193406,1.0242942177872518,1.0694070173559016,0.9183432385779376,1.1162434575506786,1.2018598856951637,1.5901083218233945,1.7036594795724918,1.293467767471591,1.3210750588039404
2022-05-03,2.0712640034427534,1.063797329592851,0.9949787494759353,0.9816868568654589,1.0587051331620076,1.1253126028356377,0.9618775235510821,1.1162434575506786,1.2053411288287088,1.6180245916979672,1.7147091362497378,1.3191016789858732,1.3271310604330546
2022-05-04,2.1444261597385297,1.109320504641679,1.0326580059151442,1.0201793277974656,1.1012776295761921,1.1728655157384698,1.000362081275081,1.1162434575506786,1.2374752070452615,1.6619139931338194,1.7925483444711734,1.3534673039858731,1.367546245493351
2022-05-05,2.0785734940280807,1.081591126895097,0.9846069149117262,0.9898181675191453,1.0869883515457965,1.1406021620092217,0.9783099347449298,1.1162434575506786,1.2225576434161112,1.6099249142306211,1.6690023125192692,1.333553552574435,1.3189395257265712
2022-05-06,2.1419244358768355,1.1191893671752482,0.9970799152474196,1.0207427414174606,1.1343532475571492,1.1892814279851738,1.0194201077795977,1.1162434575506786,1.2247524256731912,1.6012021568911434,1.6652749893686345,1.3504106372301967,1.3110671564452696
2022-05-09,1.884082614397038,0.9955251139403851,0.8987123790840895,0.9268184349294235,1.0557345776657918,1.057239728766424,0.9045857846594805,1.1162434575506786,1.2244650996233866,1.608151158584869,1.545562749530988,1.2713144996111783,1.269090462013856
2022-05-10,1.9267714358081707,1.0124435354949506,0.9127445697884352,0.9362412128682663,1.068398367796407,1.0731514272985283,0.9216293572760577,1.1162434575506786,1.2229416163470193,1.5846300949709773,1.5754795013925602,1.274498814720431,1.2720224143375285
2022-05-11,1.962475474428166,1.0254287195922407,0.9127817867378981,0.9368444393392136,1.0822124615769246,1.092168355780584,0.9377965257025713,1.1162434575506786,1.2173189211871072,1.583283184303558,1.5004984352609685,1.2882433301394374,1.251814924863701
2022-05-12,1.9468185570468794,1.0295864821197065,0.9150310115914138,0.9369437103505661,1.0680484776596884,1.0977115179357353,0.9382790418005937,1.1162434575506786,1.2247077601458474,1.5973685110705258,1.4824028580209783,1.286820003456393,1.2505079646046915
2022-05-13,2.076681142877568,1.0988927611114057,0.960573364649275,0.9697003513570358,1.100655083952413,1.1567179991063894,0.9974998326636308,1.1162434575506786,1.2315225924517554,1.6131605553286434,1.5786856102487612,1.3096715482180505,1.2804051185188943
2022-05-16,2.149943313669194,1.1307294348479777,0.9624117549996168,0.9775776649709275,1.1212766377549033,1.1895077390966238,1.0316240243292802,1.1162434575506786,1.2347373904253882,1.614462697281158,1.5394294273874332,1.3341659842913536,1.2752099463365159
2022-05-17,2.1886280815830124,1.1437159277678994,0.9831084529976638,0.9949420788045455,1.1383526639084678,1.2077184973058521,1.0445871571875565,1.1162434575506786,1.2361937136675756,1.656324591697967,1.618210537769513,1.3456102614825156,1.3014413869237227
2022-05-18,2.0723043465366255,1.0879958304168253,0.9411618854622634,0.9614497047658492,1.1053236661057333,1.1528272337255299,0.9914635484076493,1.1162434575506786,1.2057362574603003,1.6254736826556084,1.5138019348642398,1.303678317779818,1.2489780935240264
2022-05-19,2.0695559231510057,1.086497538638261,0.9484927234749587,0.9631011078115035,1.1027011906723838,1.1490170988378345,0.9869200379706375,1.1162434575506786,1.1971947672869605,1.6421720877306818,1.5103339073679019,1.2996706340258506,1.2413287381207012
2022-05-20,2.05975629393958,1.079865582537797,0.9593796383003982,0.965326076530986,1.1071193635086873,1.1452659929570972,0.9807126027441971,1.1162434575506786,1.2063602854754372,1.6357486145632623,1.4743885071298648,1.293679213280001,1.2418707113112177
2022-05-23,2.143841207193364,1.1244127581359415,0.993619210443953,1.002898062920146,1.136495407591329,1.1949543848333177,1.022229808554744,1.1162434575506786,1.2112889628436012,1.6489395033495782,1.5005706879159977,1.326093511528292,1.2651058924306402
2022-05-24,2.114905571054448,1.1156403589965374,0.985015607080916,1.0001046982045698,1.1425817631821493,1.1902883051214037,1.0165998620367998,1.1162434575506786,1.2303495631243628,1.6412342058794855,1.4397901680490544,1.3370808629458333,1.255448278506
2022-05-25,2.166116342996587,1.144939910006669,1.015510131464461,1.0286905071492718,1.162057441435323,1.2177683950719653,1.0407665223456377,1.1162434575506786,1.2391663302447242,1.6654343580859063,1.478740214588361,1.3509902377550982,1.2665404364146655
2022-05-26,2.205611101602544,1.1595158953429727,1.0399450893502031,1.0519272781606241,1.1760666623215534,1.2216006014165697,1.04835587476263,1.1162434575506786,1.24078006391782,1.6909201460497734,1.5532531906625797,1.3406463084643268,1.2918474618052695
2022-05-27,2.269189197229375,1.1901482210876015,1.0729943607430252,1.0809917877431436,1.193389154539571,1.2444793848333175,1.0721947984076496,1.1162434575506786,1.2498473498370093,1.7265764561312555,1.627390058185773,1.3460284129565143,1.3235613955969425
2022-05-31,2.2578015236606492,1.183917312121537,1.056499143610457,1.065733935951762,1.1786803509812214,1.2410495912847335,1.0679009480811117,1.1162434575506786,1.2366990374590796,1.7122808899538873,1.6344851471445132,1.338847485679903,1.3161347449026315
2022-06-01,2.2813757238391923,1.2057934567605468,1.0698544500093972,1.0744801118006235,1.1938029218440738,1.269303267391538,1.0890778797802254,1.1162434575506786,1.2290542049146995,1.679416286508333,1.6220000746855938,1.3377754175086929,1.305489439200484
2022-06-02,2.300352820778279,1.2006148930703613,1.0651087438326394,1.0727761292566782,1.189023073745319,1.2654546650966163,1.084377181309156,1.1162434575506786,1.225627485630642,1.7254887047212237,1.6990160790572366,1.3355566465278579,1.3303502307224941
2022-06-03,2.328464152717976,1.219016061130664,1.0808632810335672,1.083878548537684,1.19828434464986,1.2837400258143896,1.1009987614330574,1.1162434575506786,1.2225272521711692,1.697227825204622,1.6240558173308572,1.3358639367958023,1.3085172339024
2022-06-06,2.373806235695271,1.2204535050546141,1.0801023729067363,1.0781611096491341,1.2058487989192692,1.292859322079038,1.1023327915844245,1.1162434575506786,1.2189448577619895,1.6888099220674149,1.6362730609069072,1.3330030584236099,1.3125012882040121
2022-06-07,2.422680877113728,1.2598921376382322,1.1147008268099345,1.1023847588648323,1.2353605844264712,1.3296698323329443,1.1380277737316413,1.1162434575506786,1.232007229969631,1.7217160881440752,1.639086039651414,1.3500732805152846,1.3250910605649666
2022-06-08,2.3841345106128733,1.2534697728311033,1.1069811643343486,1.0891540307154182,1.2225804666286197,1.3222251530726905,1.1321146488842293,1.1162434575506786,1.217407208988796,1.7034937050263994,1.620721525300523,1.3395087461372328,1.3106846113828627
2022-06-09,2.3055866876606026,1.2298800126229734,1.0806112916689432,1.0640293362726692,1.2025418855434147,1.2996368718226905,1.1106452526745125,1.1162434575506786,1.1935931785322529,1.6742404701631182,1.5722285281310284,1.3155317693611097,1.2795123416127443
2022-06-10,2.254325222587971,1.1957925355111572,1.0574798547487771,1.0414707997431283,1.18129431932027,1.2629134968837257,1.0799287853893562,1.1162434575506786,1.1884343066908223,1.6639572105805986,1.501168040383836,1.3044189668556165,1.2424123753327723
2022-06-13,2.111621315956501,1.1166761746560547,0.9968708688478982,0.9882776158442026,1.124736864257404,1.1817695370753762,1.0084632340130135,1.1162434575506786,1.1526079925276145,1.6065621773164385,1.4035145387778487,1.2512846055885267,1.1952404056626595
2022-06-14,2.130502443504719,1.129681062809131,1.0115784784060038,1.015616267882777,1.1228239103084294,1.1943503491481302,1.020365058201246,1.1162434575506786,1.1300381595350608,1.5894343910615556,1.4118134633193222,1.2459812269111585,1.1916384841981715
2022-06-15,2.0952915433887522,1.0985510903512452,0.990310761807493,0.995612210952235,1.1029726423030584,1.154502178676939,0.9922691956219003,1.1162434575506786,1.1269637805677757,1.6082626457612625,1.4675134871611801,1.2428782884498548,1.2086270094952003
2022-06-16,1.9855509992603342,1.020640344349048,0.9168740995150125,0.9365540703882702,1.0477058908229557,1.0761995785792828,0.9218374100384041,1.1162434575506786,1.1106922103620873,1.576436043588411,1.3795054980406969,1.211128471173854,1.1686262139004044
2022-06-17,1.9518344602588695,0.9652654202615236,0.8553600110750711,0.882261643325282,0.9975799482112614,1.0199806637843611,0.8719110953029915,1.1162434575506786,1.1135201053358421,1.5716394539277665,1.39785480319359,1.2083597373863173,1.1711454256597078
2022-06-21,2.0225696043018386,1.0048237107430908,0.8983358255129373,0.9201625676264295,1.0364122487788883,1.0654970387538434,0.9075967320141122,1.1162434575506786,1.133546129582058,1.610239785043489,1.4595012034545154,1.2374436954399062,1.2006274687141654
2022-06-22,1.9783050424579667,0.9591518883859133,0.8504759679537333,0.8758838257898817,1.0098307771449773,1.0267970822413923,0.8663007713970466,1.1162434575506786,1.1403210529066428,1.6122812828462234,1.4540686654219837,1.2255792077918959,1.1984508161648406
2022-06-23,1.9215304861072586,0.9167820126687503,0.8187061818819559,0.83578347941537,0.984502404189655,0.9783575680812362,0.8281907271084114,1.1162434575506786,1.1615868091322288,1.663675283090364,1.46183384906151,1.2214489736457776,1.2101985153294248
2022-06-24,1.9580045660022782,0.9239585166131473,0.8277863372545756,0.8502290278543959,0.999942564559528,0.9872306378444198,0.8347055397686287,1.1162434575506786,1.1847433406568868,1.696995386544954,1.5247898919234484,1.2480732957740734,1.2486754171101557
2022-06-27,2.01072960491219,0.9695082677041507,0.8582063531618632,0.8820418233026991,1.0287817155605046,1.0352322690089706,0.8757763573345467,1.1162434575506786,1.1929490878797873,1.6959597893159502,1.5074877061019152,1.2469980253120372,1.2439058675322332
2022-06-28,2.0305507539753003,1.0039117669259525,0.890438465664915,0.9091983498682508,1.0389799825435366,1.0664687787135603,0.9069320061382578,1.1162434575506786,1.1894787234999045,1.667262604562532,1.4336893425116748,1.246845718183131,1.2184893963290546
